name;url;type
2017-12-05 Intro to R.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2017-12-05%20Intro%20to%20R.Rmd;file
2017-12-05 Manipulating data wth dplyr.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2017-12-05%20Manipulating%20data%20wth%20dplyr.Rmd;file
2018-01-25 Lightning_Talks.pptx;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-01-25%20Lightning_Talks.pptx;file
2018-02-22 Creating Websites with R and Hugo.pptx;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-02-22%20Creating%20Websites%20with%20R%20and%20Hugo.pptx;file
2018-05-01 Git and Github with R.pptx;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-05-01%20Git%20and%20Github%20with%20R.pptx;file
2018-07-02 R4DS Book Club.pptx;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-02%20R4DS%20Book%20Club.pptx;file
2018-07-02_R4DS_ visualization.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-02_R4DS_%20visualization.Rmd;file
2018-07-05_R4DS_workflows.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-05_R4DS_workflows.Rmd;file
2018-07-20_R4DS_transform.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-20_R4DS_transform.Rmd;file
2018-08-23_R4DS_explore.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-08-23_R4DS_explore.Rmd;file
2018-08-29_R4DS_tibbles.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-08-29_R4DS_tibbles.Rmd;file
2018-11-27 Social_Media_Analysis.pdf;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-11-27%20Social_Media_Analysis.pdf;file
2019-08-27-R_Tutorial_RMarkdown_Tidyverse (3).pptx;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2019-08-27-R_Tutorial_RMarkdown_Tidyverse%20(3).pptx;file
2019-08-27_IntroTidyverse.R;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2019-08-27_IntroTidyverse.R;file
2019-08-27_RMarkdown.Rmd;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2019-08-27_RMarkdown.Rmd;file
Contributor_Code_of_Conduct.md;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/Contributor_Code_of_Conduct.md;file
README.md;https://github.com/rladies/meetup-presentations_charlottesville/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_chennai/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_chicago/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_chicago/blob/master/README.md;file
meetup-presentations_chicago.Rproj;https://github.com/rladies/meetup-presentations_chicago/blob/master/meetup-presentations_chicago.Rproj;file
20190222_rstudioconf2019;https://github.com/rladies/meetup-presentations_columbus/tree/master/20190222_rstudioconf2019;dir
20190314_ggplot2Vol2;https://github.com/rladies/meetup-presentations_columbus/tree/master/20190314_ggplot2Vol2;dir
20190815_useR2019_recap;https://github.com/rladies/meetup-presentations_columbus/tree/master/20190815_useR2019_recap;dir
README.md;https://github.com/rladies/meetup-presentations_columbus/blob/master/README.md;file
R-Ladies_taller_introduccion.pdf;https://github.com/rladies/meetup-presentations_cordoba/blob/master/R-Ladies_taller_introduccion.pdf;file
README.md;https://github.com/rladies/meetup-presentations_cordoba/blob/master/README.md;file
taller intro R.R;https://github.com/rladies/meetup-presentations_cordoba/blob/master/taller%20intro%20R.R;file
visualizacion de datos con ggplot2;https://github.com/rladies/meetup-presentations_cordoba/tree/master/visualizacion%20de%20datos%20con%20ggplot2;dir
README.md;https://github.com/rladies/meetup-presentations_curitiba/blob/master/README.md;file
meetup_16_06_2018;https://github.com/rladies/meetup-presentations_curitiba/tree/master/meetup_16_06_2018;dir
.gitignore;https://github.com/rladies/meetup-presentations_dc/blob/master/.gitignore;file
BlogdownNetlifyWorkshop-2017;https://github.com/rladies/meetup-presentations_dc/tree/master/BlogdownNetlifyWorkshop-2017;dir
GitHub-Workshop-2018;https://github.com/rladies/meetup-presentations_dc/tree/master/GitHub-Workshop-2018;dir
Lightning Talk_ Fear Setting.pdf;https://github.com/rladies/meetup-presentations_dc/blob/master/Lightning%20Talk_%20Fear%20Setting.pdf;file
NetworkingCrosswordPuzzle-2017;https://github.com/rladies/meetup-presentations_dc/tree/master/NetworkingCrosswordPuzzle-2017;dir
OpenDataMiniHack-2017;https://github.com/rladies/meetup-presentations_dc/tree/master/OpenDataMiniHack-2017;dir
Plumber-API-Workshop;https://github.com/rladies/meetup-presentations_dc/tree/master/Plumber-API-Workshop;dir
R-Ladies Fall 2018.pdf;https://github.com/rladies/meetup-presentations_dc/blob/master/R-Ladies%20Fall%202018.pdf;file
R-LadiesDC Intro Talk.pdf;https://github.com/rladies/meetup-presentations_dc/blob/master/R-LadiesDC%20Intro%20Talk.pdf;file
R-Ladies_ How To Be Lightning.pdf;https://github.com/rladies/meetup-presentations_dc/blob/master/R-Ladies_%20How%20To%20Be%20Lightning.pdf;file
README.md;https://github.com/rladies/meetup-presentations_dc/blob/master/README.md;file
RiseAndShiny;https://github.com/rladies/meetup-presentations_dc/tree/master/RiseAndShiny;dir
WIA-Conference-2018;https://github.com/rladies/meetup-presentations_dc/tree/master/WIA-Conference-2018;dir
_config.yml;https://github.com/rladies/meetup-presentations_dc/blob/master/_config.yml;file
beer-tasting-2019;https://github.com/rladies/meetup-presentations_dc/tree/master/beer-tasting-2019;dir
imgs;https://github.com/rladies/meetup-presentations_dc/tree/master/imgs;dir
.gitignore;https://github.com/rladies/meetup-presentations_dublin/blob/master/.gitignore;file
2017;https://github.com/rladies/meetup-presentations_dublin/tree/master/2017;dir
2018;https://github.com/rladies/meetup-presentations_dublin/tree/master/2018;dir
2019;https://github.com/rladies/meetup-presentations_dublin/tree/master/2019;dir
README.md;https://github.com/rladies/meetup-presentations_dublin/blob/master/README.md;file
.github;https://github.com/rladies/meetup-presentations_east-lansing/tree/master/.github;dir
.gitignore;https://github.com/rladies/meetup-presentations_east-lansing/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_east-lansing/blob/master/README.md;file
_config.yml;https://github.com/rladies/meetup-presentations_east-lansing/blob/master/_config.yml;file
event-flyers;https://github.com/rladies/meetup-presentations_east-lansing/tree/master/event-flyers;dir
index.md;https://github.com/rladies/meetup-presentations_east-lansing/blob/master/index.md;file
member-qs;https://github.com/rladies/meetup-presentations_east-lansing/tree/master/member-qs;dir
presentations;https://github.com/rladies/meetup-presentations_east-lansing/tree/master/presentations;dir
README.md;https://github.com/rladies/meetup-presentations_el-paso/blob/master/README.md;file
getting-started.pdf;https://github.com/rladies/meetup-presentations_el-paso/blob/master/getting-started.pdf;file
index.html;https://github.com/rladies/meetup-presentations_el-paso/blob/master/index.html;file
index.md;https://github.com/rladies/meetup-presentations_el-paso/blob/master/index.md;file
marvel-wikia-data1.csv;https://github.com/rladies/meetup-presentations_el-paso/blob/master/marvel-wikia-data1.csv;file
reg_exp_tutorial_fin.R;https://github.com/rladies/meetup-presentations_el-paso/blob/master/reg_exp_tutorial_fin.R;file
README.md;https://github.com/rladies/meetup-presentations_eskisehir/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_frankfurt/blob/master/.gitignore;file
2019-05-23_meetup02_introduction-tidyverse;https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-05-23_meetup02_introduction-tidyverse;dir
2019-06-19_meetup03_data-visualization-ggplot2;https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-06-19_meetup03_data-visualization-ggplot2;dir
2019-07-11_meetup04_code-together;https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-07-11_meetup04_code-together;dir
2019-08-08_meetup05_code-together-part2;https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-08-08_meetup05_code-together-part2;dir
2019-09-12_meetup06_git-github-gitkraken;https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-09-12_meetup06_git-github-gitkraken;dir
2019-11-28_meetup07_linear-regression;https://github.com/rladies/meetup-presentations_frankfurt/tree/master/2019-11-28_meetup07_linear-regression;dir
README.md;https://github.com/rladies/meetup-presentations_frankfurt/blob/master/README.md;file
meetup-presentations_frankfurt.Rproj;https://github.com/rladies/meetup-presentations_frankfurt/blob/master/meetup-presentations_frankfurt.Rproj;file
2019-05-Starting off in R and R Studio;https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-05-Starting%20off%20in%20R%20and%20R%20Studio;dir
2019-06- Data tranformation and introduction to tidyverse;https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-06-%20Data%20tranformation%20and%20introduction%20to%20tidyverse;dir
2019-07-Data Wranling, Transformation and comunication;https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-07-Data%20Wranling,%20Transformation%20and%20comunication;dir
2019-08-Visualizing geographical data;https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-08-Visualizing%20geographical%20data;dir
2019-11-Modelling 2 - GLM, GLMM;https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-11-Modelling%202%20-%20GLM,%20GLMM;dir
2019-12-Modelling 3 - Machine learning;https://github.com/rladies/meetup-presentations_freiburg/tree/master/2019-12-Modelling%203%20-%20Machine%20learning;dir
2020-01- Twitter data analysis;https://github.com/rladies/meetup-presentations_freiburg/tree/master/2020-01-%20Twitter%20data%20analysis;dir
Thinking about data.zip;https://github.com/rladies/meetup-presentations_freiburg/blob/master/Thinking%20about%20data.zip;file
meetup-presentations_freiburg.Rproj;https://github.com/rladies/meetup-presentations_freiburg/blob/master/meetup-presentations_freiburg.Rproj;file
Documentos_Instalacion;https://github.com/rladies/meetup-presentations_galapagos-islands/tree/master/Documentos_Instalacion;dir
README.md;https://github.com/rladies/meetup-presentations_galapagos-islands/blob/master/README.md;file
Taller01_2020-03-09;https://github.com/rladies/meetup-presentations_galapagos-islands/tree/master/Taller01_2020-03-09;dir
README.md;https://github.com/rladies/meetup-presentations_general-pico/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_guayaquil/blob/master/README.md;file
presentaciones;https://github.com/rladies/meetup-presentations_guayaquil/tree/master/presentaciones;dir
scripts;https://github.com/rladies/meetup-presentations_guayaquil/tree/master/scripts;dir
20200217_rmakdown.pdf;https://github.com/rladies/meetup-presentations_helsinki/blob/master/20200217_rmakdown.pdf;file
Devops_for_data_science.pdf;https://github.com/rladies/meetup-presentations_helsinki/blob/master/Devops_for_data_science.pdf;file
Genomics_datascience_20190314_Mars.pdf;https://github.com/rladies/meetup-presentations_helsinki/blob/master/Genomics_datascience_20190314_Mars.pdf;file
NLPwithR;https://github.com/rladies/meetup-presentations_helsinki/blob/master/NLPwithR;file
R-LadiesHelsinki_1stmeetup.pdf;https://github.com/rladies/meetup-presentations_helsinki/blob/master/R-LadiesHelsinki_1stmeetup.pdf;file
README.md;https://github.com/rladies/meetup-presentations_helsinki/blob/master/README.md;file
ggplot2;https://github.com/rladies/meetup-presentations_helsinki/blob/master/ggplot2;file
rladies_meetup_spread.R;https://github.com/rladies/meetup-presentations_helsinki/blob/master/rladies_meetup_spread.R;file
sharable_R_code_Kalimeri.md;https://github.com/rladies/meetup-presentations_helsinki/blob/master/sharable_R_code_Kalimeri.md;file
2019-01-30_Happy-Shiny-New-Year;https://github.com/rladies/meetup-presentations_irvine/tree/master/2019-01-30_Happy-Shiny-New-Year;dir
2019-03-14_Pi-Day;https://github.com/rladies/meetup-presentations_irvine/tree/master/2019-03-14_Pi-Day;dir
2019-04-09_Ethics-Of-Data-Science;https://github.com/rladies/meetup-presentations_irvine/tree/master/2019-04-09_Ethics-Of-Data-Science;dir
2019-05-20_DataFest-Celebration;https://github.com/rladies/meetup-presentations_irvine/tree/master/2019-05-20_DataFest-Celebration;dir
R-LadiesIrvine_FallKickoff_10022018;https://github.com/rladies/meetup-presentations_irvine/tree/master/R-LadiesIrvine_FallKickoff_10022018;dir
R-LadiesIrvine_Kickoff.pdf;https://github.com/rladies/meetup-presentations_irvine/blob/master/R-LadiesIrvine_Kickoff.pdf;file
R-LadiesIrvine_ggplot2_06272018;https://github.com/rladies/meetup-presentations_irvine/tree/master/R-LadiesIrvine_ggplot2_06272018;dir
R-LadiesIrvine_ggplot2_rmarkdown_11142018;https://github.com/rladies/meetup-presentations_irvine/tree/master/R-LadiesIrvine_ggplot2_rmarkdown_11142018;dir
R-LadiesIrvine_lightningtalks.pdf;https://github.com/rladies/meetup-presentations_irvine/blob/master/R-LadiesIrvine_lightningtalks.pdf;file
README.md;https://github.com/rladies/meetup-presentations_irvine/blob/master/README.md;file
20170930Rforbeginners.R;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20170930Rforbeginners.R;file
20170930_RForbeginners.Rpres;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20170930_RForbeginners.Rpres;file
20170930_RForbeginners.md;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20170930_RForbeginners.md;file
20170930dataset.csv;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20170930dataset.csv;file
20170930introtoStats.pptx;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20170930introtoStats.pptx;file
20171028IntroDBSQLitewithR.R;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171028IntroDBSQLitewithR.R;file
20171028IntroDBSQLitewithR.Rmd;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171028IntroDBSQLitewithR.Rmd;file
20171028IntroDBSQLitewithR.html;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171028IntroDBSQLitewithR.html;file
20171028Introduction to Database Concepts&Using SQLite with R.pdf;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171028Introduction%20to%20Database%20Concepts&Using%20SQLite%20with%20R.pdf;file
20171028SqliteCode.txt;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171028SqliteCode.txt;file
20171028SqliteCommands.txt;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171028SqliteCommands.txt;file
20171125_ResearchMethods.Rmd;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171125_ResearchMethods.Rmd;file
20171125_ResearchMethods.html;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171125_ResearchMethods.html;file
20171125_ResearchMethods.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171125_ResearchMethods.zip;file
20171216_WebScraping.Rmd;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20171216_WebScraping.Rmd;file
20180106_UI_Shiny.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20180106_UI_Shiny.zip;file
20180217RegressionAnalysis.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20180217RegressionAnalysis.zip;file
20180609_Blogdown_SeasonFinal.pdf;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20180609_Blogdown_SeasonFinal.pdf;file
20181117_VeriTabanlari.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20181117_VeriTabanlari.zip;file
20181222_ggplot2.R;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20181222_ggplot2.R;file
20181222_ggplot2.Rmd;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20181222_ggplot2.Rmd;file
20191012_TemelRveTidyverse.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20191012_TemelRveTidyverse.zip;file
20191123_SnAExampleStudy.pptx;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20191123_SnAExampleStudy.pptx;file
20191123_SocialNetworkAnalysisNotes.Rmd;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20191123_SocialNetworkAnalysisNotes.Rmd;file
20191228_ZamanSerileri.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20191228_ZamanSerileri.zip;file
20200223_ShinyWorkshop.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20200223_ShinyWorkshop.zip;file
20200223_Shiny_Workshop_images.zip;https://github.com/rladies/meetup-presentations_istanbul/blob/master/20200223_Shiny_Workshop_images.zip;file
LICENSE;https://github.com/rladies/meetup-presentations_istanbul/blob/master/LICENSE;file
README.md;https://github.com/rladies/meetup-presentations_istanbul/blob/master/README.md;file
_config.yml;https://github.com/rladies/meetup-presentations_istanbul/blob/master/_config.yml;file
Intro to R_rev.pdf;https://github.com/rladies/meetup-presentations_jakarta/blob/master/Intro%20to%20R_rev.pdf;file
Meet Up 1 Jakarta .Rmd;https://github.com/rladies/meetup-presentations_jakarta/blob/master/Meet%20Up%201%20Jakarta%20.Rmd;file
Module 1_Intro R.pdf;https://github.com/rladies/meetup-presentations_jakarta/blob/master/Module%201_Intro%20R.pdf;file
README.md;https://github.com/rladies/meetup-presentations_jakarta/blob/master/README.md;file
TextPrices.csv;https://github.com/rladies/meetup-presentations_jakarta/blob/master/TextPrices.csv;file
TextPrices.txt;https://github.com/rladies/meetup-presentations_jakarta/blob/master/TextPrices.txt;file
TitanicSurvival2.csv;https://github.com/rladies/meetup-presentations_jakarta/blob/master/TitanicSurvival2.csv;file
Traffic2.csv;https://github.com/rladies/meetup-presentations_jakarta/blob/master/Traffic2.csv;file
allbacks.csv;https://github.com/rladies/meetup-presentations_jakarta/blob/master/allbacks.csv;file
sticker_rladies.png;https://github.com/rladies/meetup-presentations_jakarta/blob/master/sticker_rladies.png;file
README.md;https://github.com/rladies/meetup-presentations_jozi/blob/master/README.md;file
Sept2019_make_pkg;https://github.com/rladies/meetup-presentations_jozi/tree/master/Sept2019_make_pkg;dir
aug-2018;https://github.com/rladies/meetup-presentations_jozi/tree/master/aug-2018;dir
feb2019;https://github.com/rladies/meetup-presentations_jozi/tree/master/feb2019;dir
july-2018;https://github.com/rladies/meetup-presentations_jozi/tree/master/july-2018;dir
july2019;https://github.com/rladies/meetup-presentations_jozi/tree/master/july2019;dir
may2019;https://github.com/rladies/meetup-presentations_jozi/tree/master/may2019;dir
nov2018;https://github.com/rladies/meetup-presentations_jozi/tree/master/nov2018;dir
nov2019;https://github.com/rladies/meetup-presentations_jozi/tree/master/nov2019;dir
sept2018;https://github.com/rladies/meetup-presentations_jozi/tree/master/sept2018;dir
README.md;https://github.com/rladies/meetup-presentations_kansas-city/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_la/blob/master/.gitignore;file
2016-11-19-project-ideas;https://github.com/rladies/meetup-presentations_la/tree/master/2016-11-19-project-ideas;dir
2017-02-18-rmarkdown;https://github.com/rladies/meetup-presentations_la/tree/master/2017-02-18-rmarkdown;dir
2017-04-16-ggplot2;https://github.com/rladies/meetup-presentations_la/tree/master/2017-04-16-ggplot2;dir
2018-04-28-purrr;https://github.com/rladies/meetup-presentations_la/tree/master/2018-04-28-purrr;dir
2018-10-27 dirty data;https://github.com/rladies/meetup-presentations_la/tree/master/2018-10-27%20dirty%20data;dir
Functions.Rpres;https://github.com/rladies/meetup-presentations_la/blob/master/Functions.Rpres;file
README.md;https://github.com/rladies/meetup-presentations_la/blob/master/README.md;file
data-visualization.Rpres;https://github.com/rladies/meetup-presentations_la/blob/master/data-visualization.Rpres;file
.gitignore;https://github.com/rladies/meetup-presentations_lancaster/blob/master/.gitignore;file
2019-05-01-launch;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2019-05-01-launch;dir
2019-06-05-data-transformation;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2019-06-05-data-transformation;dir
2019-07-03-pretty-graphics;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2019-07-03-pretty-graphics;dir
2019-09-04-tidy-data;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2019-09-04-tidy-data;dir
2019-10-02-strings;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2019-10-02-strings;dir
2019-11-06-lubridate;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2019-11-06-lubridate;dir
2020-02-05-rmarkdown;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2020-02-05-rmarkdown;dir
2020-03-04-shiny;https://github.com/rladies/meetup-presentations_lancaster/tree/master/2020-03-04-shiny;dir
README.md;https://github.com/rladies/meetup-presentations_lancaster/blob/master/README.md;file
_config.yml;https://github.com/rladies/meetup-presentations_lancaster/blob/master/_config.yml;file
admin;https://github.com/rladies/meetup-presentations_lancaster/tree/master/admin;dir
publicity;https://github.com/rladies/meetup-presentations_lancaster/tree/master/publicity;dir
.gitignore;https://github.com/rladies/meetup-presentations_lausanne/blob/master/.gitignore;file
20180201_kickoff;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20180201_kickoff;dir
20180201_motivation;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20180201_motivation;dir
20180314_shiny;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20180314_shiny;dir
20180413_bayesian;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20180413_bayesian;dir
20180607_thundeR;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20180607_thundeR;dir
20181017_rmarkdown;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20181017_rmarkdown;dir
20181210_thundeR;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20181210_thundeR;dir
20190213_movie;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20190213_movie;dir
20190320_eye;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20190320_eye;dir
20190417_twitter;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20190417_twitter;dir
20190516_infer;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20190516_infer;dir
20190702_thundeR;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20190702_thundeR;dir
20191203_tidyverse;https://github.com/rladies/meetup-presentations_lausanne/tree/master/20191203_tidyverse;dir
README.md;https://github.com/rladies/meetup-presentations_lausanne/blob/master/README.md;file
README_webpage.md;https://github.com/rladies/meetup-presentations_lausanne/blob/master/README_webpage.md;file
logo;https://github.com/rladies/meetup-presentations_lausanne/tree/master/logo;dir
misc;https://github.com/rladies/meetup-presentations_lausanne/tree/master/misc;dir
run_webpage.R;https://github.com/rladies/meetup-presentations_lausanne/blob/master/run_webpage.R;file
webpage;https://github.com/rladies/meetup-presentations_lausanne/tree/master/webpage;dir
.gitignore;https://github.com/rladies/meetup-presentations_leuven/blob/master/.gitignore;file
March_Classification.R;https://github.com/rladies/meetup-presentations_leuven/blob/master/March_Classification.R;file
README.md;https://github.com/rladies/meetup-presentations_leuven/blob/master/README.md;file
WorkshopMarch.pdf;https://github.com/rladies/meetup-presentations_leuven/blob/master/WorkshopMarch.pdf;file
WorkshopMarch.pptx;https://github.com/rladies/meetup-presentations_leuven/blob/master/WorkshopMarch.pptx;file
meetup-presentations_leuven.Rproj;https://github.com/rladies/meetup-presentations_leuven/blob/master/meetup-presentations_leuven.Rproj;file
.Rhistory;https://github.com/rladies/meetup-presentations_lima/blob/master/.Rhistory;file
20180131-RLadiesLima-Meetup1;https://github.com/rladies/meetup-presentations_lima/tree/master/20180131-RLadiesLima-Meetup1;dir
